133 134 3381 232 2198	133 134 917 2415 1661 169 718	0
29 108 243 241	243 74 75 76 12 588	0
442 5 6 87 971 227 971 87 19 224	2321 222 223 2175 10242 464 1231	0
442 5 6 2971 478 1182 222 19 464 223	442 162 87 971 227 19 224	0
29 62 12 72 29 68 70	29 1475 71 62 12 76	0
12 260 29 23 169 113 453 23 122 59	12 260 260 29 296 7086 5372 29 23 10 23 169 113	1
1652 19 373 1068 382 337 7215	10124 378 379 2181 7215	0
29 10 524 525 536 3361 945	5171 7059	1
444 1290 19 1431 457 345	444 1290 192 522 19 1431 80 32 422 334 267	1
282 283 283 282 172 56 57 52 53 180	282 283 283 282 335 478 228 172 56 57 52 53 180	0
29 10 168 41 42	29 453 23 10939	0
217 4815 7984 16	73 7984 533	0
12 390 29 11	12 2626 264 7692 29 11	1
127 6 459 134 317	4804 5684	0
12 263 940 19 1796 611 296 1302 251 1555	12 595 776 1042 251 1758 16	1
29 10 406 446 12 19 102 1465 13 8 9 19	29 10 406 446 12 19 1463	1
225 140 230 6002 276	2555 1105	0
29 19 384 522 10 13 80 32 12	12 23 4175 19	0
2210 12 6140 76	2210 12 2575 6140 76	0
80 32 12 43 33	472 12 39 9 33 471	1
642 328 859 462 19 1723 8 9 482 483	8 9 482 483 642 855 773 586 802 920 986	0
4868 8 9 126 1796	4868 8 9 725 173	0
12 444 787 985 533	12 202 127 9 985	1
1037 276	3543 227 6 1038 374	0
29 10 3343 12 296 485 29	29 10 254 12 524 10 524 525 29	1
646 72 29 416 6 292	4110 169 1731	0
29 518 163 1268 1672 836	29 595 251 134 451	1
23 12 19 35 35	23 12 19 35	1
657 4137 3203 3176 398 495	217 23 28 6 308 4241 120 19 447 3271 3993 295 398 4814 173 11 8 9 7395 66 7396	0
1476 23 29 485 229 358 45 358	8248 29 485 19 23 229 358 45 358	1
282 283 283 282 32 5368 16 267	48 50 50 48 140 370 643 370 80 32 942 82	0
12 453 10735 43	521 2080 18062 39 9	0
127 6 426 854 23 43	275 552 553 433 140 370 1424 56	0
2319 698 12 161 39 9	28 6 12 1087 161 39 9	1
9603 4768	1006 397 918 280 4355	1
72 29 5137 19 76	12 134 43 10728 76	0
55 46 47 48 49 1203 611 612	55 46 47 48 49 19 611 612	0
12 309 145 145 120	29 106 130 352 6 146 146	0
28 6 68 70 19	2306 68 70 11	0
1006 29 83 629 6 776 12 829 830	1006 12 193 243 6414 2422	0
169 718 725	646 72 29 416	0
62 12 169 447 347 16	62 12 169 447 2679	1
29 689 79 19 23 43 140 370	202 79 140 2363 370 426	0
2655 173 12 11 29	29 304 12 2655 11	1
55 226 226 283 781 623 229	540 226 283 781 623 229	0
35 35 12 243 779	12 1138 243 25 471	0
32 43 161 19	161 44 126 76	1
314 29 19 614 106 629	29 106 629 127 6	0
202 349 773 1203 1290 1235 267	1203 1543 8 9 130 352	1
442 6 433 476	176 29 1184 189 87 1507	0
12 32 485 19 59 16	12 32 485 19 59 276	1
29 32 36 12 16	29 32 36 12 16 29 10 595	1
12 72 29 291 864 2 300	169 718 522 6 205 19 3924	0
12 202 431 432 127 9 1793	12 202 127 9 1793	1
29 3034 19 212 213 23 43	29 647 12 19 212 213 23 43	0
12 272 29 24 1249 1110	886 24 1249 1110	1
3034 415 12 62 44 66	29 719 8 9 1378 969 12	1
29 1314 1032 217 10 254	29 988 253 10 254	1
5832 1002 76 243 5833	5832 243 395 462	1
12 2807 1685 11	12 2807 3083 23 52 53	1
768 6363	5 812 990 768 6787	0
341 280 29 447 12	126 105 415 106 12	0
12 837 247 467 837 247 31 5 247	837 247 23 5 95 1130 87 189 247	0
12 1245 19 215 2992 253 1810 989 11 2483	12 277 126 1245	1
521 5 394 1675 1361	29 161 521 914 1592 2448	0
12 459 126 126 19 823 29 7715	823 29 7715	1
87 179 180 453 13 1652 44	13663 5672 8209 813 1338 180 58 180	0
12 68 163 251 100	12 595 39 9 70 126 67	0
65 62 43 813 209	813 209 65 62 39 9	1
133 134 677 122 980 13225 19 130 1461	177 447 3271 3993 526 1097 23 1212 1728 1097 23 449	0
133 134 461 462 956 227 19 464 223	178 227 221 87 464 1231	0
29 10 459 169 451 451 29 760 459 12	12 23 29 6580 653 19	0
127 6 70 19 65 62 39 9 12 260 5 260	29 19 212 213 62 44	0
12 101 102 16 29 39 9 253 10 1326	29 39 9 253 10 1325 459	1
1592 2448 29 317 917 918 107 19	1592 2448 12 23 142 1793 19 29 915 12	0
749 470 455 456 80 162 6024	12 80 162 511 163	0
29 19 1723 16	1178 880 1403 118 338	0
2099 12 72 29 1087 10 955 82 29 19 390 2375	12 2319 698 421 39 9 10 955 82 29	1
4224 1207 406 23 1325 459 134 1104 1894 79 16	29 459 689 79 230 118 831	0
153 49 941 1525 432 86	6510 94 903 264 58	0
4107 5 69	297 29 108 247 130 1331 5 126	0
39 9 678 29 67 10 511	1864 43 678 29 67 10 511	1
249 524 525 2288 2169 43 2170 328 246 247 2641 10 2641	249 2169 43 1376 19 2170 328	0
758 5 130 1723	133 134 1403 118 1104 101	0
2687 134 39 9 121	3657 2687 3431	1
106 725 5 6 470 455 456 11	29 106 725 6 1051	1
12 10 2513 2483 29 217 304 12 72 6755 11	12 14476 6 2483 29 217 304 12 72 6755 11	1
29 161 29 10 106 459 12 11	29 161 29 10 1817 459 12 11	1
126 1505 19 7037 23 39 9	23 10 23 126 1505	0
13 14 1189 162 119	347 72 29 116 117 118 181 16	0
249 2467 10063 250	246 247 19 250 251 126 252	0
12 8 9 698 13 67 511 29 161 19 23 39 9 76	45 1182 481 481 1259 8 9 39 9 253 10 511	0
12 447 1017 16	12 9973 5211 16	0
12 19 78	127 344 19 33 448	0
7348 4068 447 29 249 1268 1	1268 1	0
561 561 12 12 592 126	592 19 561 561 12 127 9 126	1
12 518 163 12 19 1302 32 52 1555	12 19 1302 265 2198 23 58	1
2641 227 23 39 9	4454 23 39 9 1645 1319	0
48 50 50 48 335 782 153 202 79 1499 8313 169	48 50 50 48 335 159 46 153 19 5313 157	0
3502 14654	12 161 1461 739 29 19 300	0
611 612 285 1370	1124 1338 1371 285 1370	0
153 941 153 941 9803	226 1182 941 1525	0
263 39 9 12 253 10834	12 39 9 253 629 2006	1
12 317 331 4596 16	12 595 12 4596 16	0
2384 13 1680 929 16	28 202 1680	0
12 32 4560	12 453 13 74 75	0
161 19 100	762 15303 2732 366	0
12225 1682 23 25 956 122 1195	226 478 1182 153 812 116 882 11 43 33	0
28 1706 10 52	29 1706 10 52 11	0
29 19 3714 116 3714 11 16 267	29 19 3714 253 116 11 16 267	1
29 349 95 1495	646 176 29 130 352 2107 2109 208	0
12 444 459 605	12 605 19 603 23 39 9	1
72 29 522 2746 1336 826	72 29 522 2746	0
12 1545 5 5496 23 243 43 433 434	12 43 396 568 338 66	1
12 32 58 1314 1359 116	12 32 1359 116 16 169 48 439	0
12 126 958	73 533 1661 1877	1
757 1012 12 757 1021	14737 29 10 459 757	0
29 19 180 243 618	29 304 180 416 25 11	1
287 12139	956 227 1097 19 396 652 29	0
2511 12 536 1017 16	12 536 1017 2511 16	1
12 246 247 126 1245	12 249 202 127 9 1245 533	1
10962 23	29 360 12 260 6 3014	0
3923 10749	522 6 1321 19 345	1
29 202 2146 12 66	29 39 9 433 434 431 432 2768 1121 12	0
72 29 291 5138 300 290 33	72 29 4 6 292 66	0
3430 19 124 12	124 3430 12	1
12 665 11 935	12 2008 11 935	0
762 1642 29 403 19 196 16	1642 29 312 247	0
481 478 222 223 2175 332 1053 29	856 1574 433 153 1182 222 223	0
3791 19 230 300	90 6 230 300	0
1378 29 5 422 2421	12 62 29 5 422 2421	1
62 29 578 59	62 29 538 335 229 1259 46 45	1
28 12 317 275 552 553 16	28 12 317 2027 16	1
13 1063 29 312 5 312 16	12 13 272 29 312 317 471 247 16	1
12 23 10 23 11462	12 23 10 23 59	0
13292 23 39 9 613	106 758 162 59 23 39 9 613	0
12 705 706 28 6 470 837 41 1448 3308 16	12 254 4368 16 12 101 102 29 23 24 16	0
12 3859 342 163 126 16	12 340 247 341 462 309 568 338 126	1
335 478 153 804 986 706 279	335 478 153 192 484 23 1100 32 5878	0
13 355 334 1116 16	335 478 13 1499 1116 16	0
12 536 11 461 462 535 11 10	12 536 461 2209 11 457	1
29 81 140 72 12 6722 12 459 16	12 19 2483 348 29 133 5 130 794 16	1
118 8 9 220 354 989 806 652	508 707 332 1053 202 353	0
629 459 629 19 33	1475 241 74 75	1
12 19 65 62 43 76	1006 647 12 19 65 173 2162 62 43 76	1
2595 1032 370 1236 1032	1032 370 426 286	1
48 50 50 48 335 478 228 229 202 196 1207 173 229 541 398	335 478 228 229 19 229 358 538 398 157	0
107 592 19 10 1132	107 128 10 2538 322 66	1
12 23 10 23 215 601 11	12 23 7114 11 16	1
106 29 11 16	12 32 80 32 106 29	1
9223 2892	1506 227 971 221 1525 86	0
29 10 106 817 1610	29 648 816	1
606 1671 459	442 11 5 6	0
251 53 32 127 1570	29 254 19 373 1068 10610	0
1985 19 3498 2361 62 39 9	135 1769 1770 19 3498 2361 212 23 39 9	1
140 370 1188 433 2626 1515 1188 415 263 230 231 1619 32 3403	202 5648 232 230 919	0
1228 1229 8 9 2336	8 9 799 808 334 707	0
55 226 782 283 45 48 48 1259 335	55 226 782 283 45 48 610 282 849 158 4046 850	0
215 348 29 1487 11	12 215 348 59 10828 11	1
12 524 525 1680 43 4207	12 524 525 1680 25 1272 866 1274 19 4207	1
211 12 243 74 75	169 93 12 243 241	0
380 133 6815 5596 6816 380	230 300 311 59 406	1
620 1388 1041 276	29 272 12 1041 276	1
29 277 1200 106 12	1200 106 12	1
48 50 50 48 285 370 202 134 370 66	48 50 50 48 1829 202 134 370 66	0
146 146 1207 5986	177 146 146 116 118 338 72	0
127 6 8100 12 13 172 350	12 13 172 5 6 355 799 16	1
12 161 300 615 470 59 19 1645 1319 23 39 9	12 23 39 9 344 19 470 59	0
87 221 222 223 379 652 29 1252 2483	332 1053 29 4804	0
158 228 153 229 917 918 17547 1228 1347 9	158 228 153 229 915 19 1226 1618 1556	0
12 71 453 10 462 247 76	71 10 3267 76	1
12 23 39 9 59	740 822 12 23 59 16	0
646 12 317 74 39 9 533	34 12	0
38 296 411 662 635	135 5 822 421 39 9 127 9 635	0
161 365 366	648 19 208 355 8 9 161	0
169 3611 29 447 12	2878 29 277 447 12	1
29 1534 253 251 1107	29 1533 217 251 1107	1
107 10 1352 16	12 80 1352 16	0
29 446 449 11 8 9 313	29 446 449 19 777 8 9 313	0
13060 23 1100 431 432 381 382 15372	140 370 2223 1059 155 23 1100 347 327 386 328 859 1456 2289 2290 2181	0
12 23 59 16	12 23 59 453 23 402 373 1068	1
1319 421 12 1958 533	300 161 602 12 1958 66	1
1350 230 118 46 229 358 538 8275 3954	46 538 358 229 140 370 120 134 1104	0
282 283 283 282 55 46 47 48 23 232 230 1868	45 46 47 48 229 46 1188 1868	0
106 10 106 10	106 255 10 106 10	1
13 79	12 13 241 533	0
140 370 422 334 8382	426 422 334 169	0
24 10 511 447 533	127 44 785 548 533 29 10 511	0
2969 2351	8303 5101 448 19 285 1370	0
29 459 172 1615 140 370	106 79 436 437 426	0
536 15193 32 39 9 126 389	909 13 536 15194 16	0
28 12 254 1448 3308 23 24 16	169 718 12 485 38 16	0
158 478 19 622 23 52 53 267	335 478 228 538 2707 389 390 175 1618 615 1359 52 53	0
246 247 247 248 532 66 601 10 601	246 247 19 247 248 6686 66	0
394 395 11 16	83 217 394 395 11 16	1
2643 158 849 783 899 347 349 117 118 16	48 50 50 48 477 335 1259 159 439 347 130 352 2831 117 118	0
4 6 189 1338 1219 1613	4 342 1600 292	0
224 942 11	176 29 177 221 227 3316 19 464 223	0
552 553 6390 202 3341	29 1652 1430 11 8 344 3341	0
725 230 300 120 121	18299	0
334 571 29 877 878 447 462 12	29 1825 11 76	0
28 29 101 102 12 19 65 23 44 16	28 12 254 29 19 212 213 23 44 16	0
29 249 163 200 462 468	34 462 468	1
7894 19 785 548 23 39 9	7895 451 7896 3588 19 5401	0
10346 8 9 629	5254 202 629	0
1196 153 481 222 223	176 29 1574 433 956 222 223	0
12 3276 72 29 1227	12 72 29 1227	1
1035 1036 162 4143 458 342	3747 5 6 458 342	0
135 1770 988 253 10 635	1767 5 227 253 10 126 168	1
751 23 589 3945	12 23 1027 13 19 16	0
140 370 657 599 390 3211 921 76	140 370 3220 532 599 390	0
682 173 12 451 574 200	12869 12 19 451 682 200	1
521 2575 2575 23 247 1603 2109 792 16	12 23 5201 2372 16	0
1016 161 66 29 249 3830 11 76	246 247 29 1085 723 11	1
225 606 641 13	15476 127 6 641 13	1
683 176 29 116 6 181 72 29 189 109 243 117 118 574 804	800 72 29 116 989 806	0
279 509 2290 11	1006 12 10 459 243 509 2290 11	1
297 282 283 283 282 2024 55 46 47 48 532	55 46 47 48 23 39 9 396 4046 19	0
4338 707 3331 19 140 370 23 25 6	43 1264 114 19 140 370 3331	0
12 68 5 69 70 72 29 67	12 68 69 70 522 67 276	1
12 317 39 9	12 317 12 317 43 850 767	0
1379 200 25 11	243 1555 2693 2085	0
12 670 66	12 67 19 7007	1
12 19 126 29 734 1002 11	72 29 4944 433	0
12 251 1935 837 252	12 23 10 23 4894 1758	0
592 19 23 5 227 253 10 485 12	217 10 485 12	1
133 134 146 146 1201 1059	29 1874 19 145 145 133 10 134	0
2598 23 127 344 533	29 698 101 102 2598 23 887 533	1
211 12 592 1132 1716 11	211 12 592 1132	1
12 592 19 2606	592 19 251 1699 252 12	1
436 437 3168 532	1537 19 1499 356 23 39 9	0
335 228 153 229 19 160	158 228 153 229 2280 2281 156	0
524 525 12 19 1022 612	29 1756 524 525 12 19 150	1
12 314 1017 365 16	12 13865 208 355 16	0
12 1738 312 75	12 1968 312 66	1
10724 19 23 29 12 3343 16	29 23 10 23 10724 19	1
16324 2555	1574 433 87 221 222	0
282 283 283 282 55 46 47 48 49 964 965 806 281 545	55 46 47 48 49 50 45 48 544 599 850	0
812 990 19 208 209 202 161	12 90 812 990 11	0
1384 3217 947 4766 19 629 266	8 9 629 8217 6570 6571 4207	0
115 115 29 243 76	29 115 115 243 618	0
29 19 119 16	133 134 119 19 586 2047	0
107 106 29 16	107 32 80 32 106 29	1
3901 5 812 990 355 209	29 5314 13952 6364	0
275 1209 1210 1211 19 550	817 29 6 1209 1210 1211	1
44 785 548 29 80 511 12 459 71 161	29 453 23 80 511 467 12 243 161 350	0
1097 6 1190 3748 332 1053 29	169 718 5 6 169 433 379 62 29	0
29 251 3878 169	421 39 9 29 251 4669	1
28 12 102 1465 533	28 12 217 5904 72 29 173 1463	1
55 46 47 48 49 50 45 48	45 46 47 48 49 50 45 48 334 1368	0
4169 524 525 39 9 1376	12 142 485 875 1376	0
29 331 126 168 453 23 12 1416 168	29 272 12 24 142 126 168	1
12 32 80 32 39 9 7198	309 43	0
5 59 959 1125 89 52 53 2949 1332 1125	562 89 58 565 1125	0
23 24 62 12 522 19	24 62 12 522	1
287 7946 287 155 1599	880 881 7946	1
29 106 101 102 12 1864 11 10 11 938	12 10 104	0
29 431 10 431 432 337 12 19 65	12 1050 1046	0
140 370 1759 370 916 19 5465	140 370 19 5465	0
12 272 229 358 45 358 24 1758	23 12 1758 594 229 358 45 358 1935 837	1
193 243 1124 1338 2764 784 23 24	83 19 3709 2764 784 23 24	1
80 168 192 522	4 277 457 168 1227 66	1
34 304 12 925	255 360 12 275 11 472 11 276	1
12 23 39 9 426 19 1499 356	34 725 19 23 29 19 355 334 356	0
177 864 3755 415 59 885 32 141 43 3271 310 19 8354	29 19 10934 2042 243 25 574 79 208 209 44 785 548	0
29 106 272 12 914 275	29 277 106 360 12 5 394 275	1
29 193 243 522 11	29 193 243 518 163	0
12 518 163 29 19 1575 1367 532	29 595 12 19 1575 1367 532	0
2570 1104 300 29 161 19 23 16	29 161 19 23 2570 1104 300 16	1
1476 1819 59 634 1405 19 130 1461	12 13 406 1476 1819 59 634 1405 19 130 5 1024 16	1
15437 23 29 19 314 301	29 411 662 447 567 467 15437 23 1177 1178	0
274 5 5496 19 2641 66	8 9 787 2641 533	1
914 275 14085	914 275 66 4405	0
240 416 686 19 70	70 240 416 1666 2785 2156 19 70	1
12 10 329 229 358 45 358 126 275	12 2458 229 358 45 358	0
851 854 63 11	147 121 1299 29 63 11	0
12 296 1531	12 23 10 23 251 1239 66	1
12 23 3402 16	12 296 3402	1
126 19 28 521 243 725 12	29 200 725 12	0
282 283 283 282 140 370 691 1412 382	282 283 283 282 140 370 202 472 370	0
169 718 1007 1008	800 140 177 1008	1
12 485 168 43 495	162 517 495	0
611 2198 58 180 267	2597 58	1
2882 163 1124 16	2882 163 753 168 66	1
45 46 47 48 49 50 45 48 1619 917 918 2103 6130	55 46 47 48 49 964 965 915 2104 1520 175 16	0
146 146 773 483	146 146 202 2831	0
5300 5 1579 7702	1605 630 1286 43 126	0
3138 782 142 126 19 11404 23 43	55 46 335 781 538 46 426 8 9 344	0
546 358 47 541 542 473 784	540 358 47 541 542 991 1709	0
12 317 161 90 1338 355 1080	12 317 161 90 1272 355 1080 66	1
29 161 12 296 299	29 101 102 12 296 299	1
5249 8 9 80 32 626 2580 191	29 574 19 626 80 11 8 9 1019	0
12 39 9 396 13 634 122	12 3614 13 634 122	1
12 422 334 438 990 771 67	12 345 126 771 67	1
12 10 1227 16	1227 16 12 453	1
29 105 499 12 11	29 1039 162 1244 19 12 11	0
29 360 12 275 66	796 360 12 2349 431 432 16	0
275 135 136 132 32 875 144	135 136 137 138 25 1094 1258 142 1267	0
692 350 9269 2333 2333 690	221 5 9268 583 808 459 173 11 467 2626 264 459 416 809 11	0
193 243 106 43 2198 163 1652 2205	444 29 457 454 455 456	0
18581	837 1333 32 25 141 4536 4537	0
947 1397 947 1397 913 913 79 365 8 9 161	202 458 1068 989 4642 947 1397 76	0
12 19 65 1596 1299 29 64	29 80 32 63 734 12 19 212 213	1
431 348 135 5 822 1844 29 454 455 456	29 106 629 2906 3739 1522 19 889	0
153 49 1190 327 328	153 49 169 433 1235	0
12 864 594 3700	29 161 12 864 10 864	1
1967 12 161	12 202 243 127 574	0
19 674 23 457 43 106 161 19	80 39 9 106 161 19 11	1
29 255 462 468 11	29 10 106 462 468	1
17288 5958 247 130 130 5 1024 23 43	189 59 794 17289 17016 23 43 678	0
12 524 525 536 43	12 524 525 536 436 437 16	0
437 1522 2287 11 2220	9237 11	1
249 202 1440 864	1440 1440 17645 665 11	1
640 837 247 19 4012 23 58	640 592 126	0
246 247 130 6649 252	249 19 250 251 126 252	0
14883 2502 3545 79 7 8 9 161	16065 79 365 8 9 161	0
8676	274 536 4803 114 947	0
29 128 371 522 10 161 798 300	140 370 161 300 641 13 725 770	0
592 19 251 882 248	251 884 277	1
12 1899 192 522	12 128 10 1446	0
2691 16169 19 59 23 25 6 59	1331 5 6 2178 888 19 23 24	1
55 46 47 48 153 154 609	55 46 47 48 153 19 611 612	0
24 23 28 6 669 59 19 59	142 648 24	1
12 19 2421 8 9 344	12 1943 12 19 2421 532	1
151 1187 39 9 42	148 114 42 1286 39 9 40	0
192 200 1207 1207 16 497 861 862	3494 12 493 517 3471 19 494 495	0
282 283 283 282 426 251 216	282 283 283 282 140 370 5198 3452 1364 3452 282 426	0
584 13658 19 1369	282 283 283 282 2643 335 1259 159 439 590 1389 643 472 647 579	0
12 23 618 19 533	28 23 618	0
29 23 454 23 470 12 254 16	12 101 102 29 23 454 19 453 23 470 19	1
169 3611 1582 314 176 29	1006 647 169 447 2879 431 432 176 176 29 16	1
29 99 6221 29 217 23 192 522 281 19 66	29 161 10 794 124 10 794	0
45 46 47 48 49 50 45 48 920 921	282 283 283 282 55 46 47 48 49 964 965 19 2707 828 625	0
856 1574 433 5	4248 379 652 29	0
692 350 127 6	29 243 692 350	0
127 90 102 308 1347 72 29 1667 350	176 29 1667 6 265	0
12 347 882 113 114 16	12 453 23 10 459 882 113 114 11	0
12 5708 243 618	12 243 618	0
282 283 283 282 32 25 141 1572	72 29 725 4295 3943 282 283 283 282 426	0
29 816 817 1706 11	817 1610 29 1611 11	1
459 2122 29 243 12 1391 29 62 12 19 433 434	67 173 1006 773 955 1391 1006 2122	1
683 12 9826	169 1192 12 52 53 1328 93	1
48 50 50 48 335 481 941 980 56 172 11 52 53 180	158 481 172 56 57 52 53 180	0
4221 5341 19 23 12	12 23 447 29 19 16	0
12 99 251 126 67	1068 906 4895 526	0
693 477 478 226 1759 370 5620 116 6135	2643 478 226 2260 689 79	0
126 19 968	29 272 12 19 968	0
5 6 59 1417 16	12 296 5 6 59 1417 76	1
12 126 169 718 1006 177 3478 527	29 459 168 2886 2887	0
172 5 6 2641 424	133 134 345 291 2 300	0
12 665 779 200 11	126 1597 253 665 779 200 11	0
1476 23 107 595	124 29 518 163	0
653 647 647 12 1798 10 1798	106 459 2845 107 2651 1798 10 1798	0
193 243 19 12 979 366	28 12 217 979 11	1
28 274 16	296 28 6	0
1006 647 5 130 140 370 1203 2655 123 11 13 134 370 1476 43 253 2031 8 9 313	8 9 2595 426 23 980 933 1104 267	0
282 283 283 282 158 478 782 63 734 854 8 9 313	119 19 147 121 63 734 11 8 9 313	0
29 1001 251 10 2002	431 432 23 19 29 251 10 1711 328 3806	0
552 553 1872 8 9 243 188 7445 177	657 472 852 1928 177 19 7445	0
282 283 283 282 426 5268 532	127 44 282 283 283 282 140 370	0
28 173 2162 23 6 44 66	28 23 6 44	1
5678 5 227 253 10 126 2	127 6 2 300 988 253 1 2	0
243 930 931 175 813 2066 2067	29 106 2066 2067	0
29 126 771 446	29 3830 11 29 771 446	0
5590 114 8717 19 126 1132	1299 5591 8717	1
45 46 47 48 481 50 45 48 14157 659 660	45 46 47 48 481 398 2217	0
134 39 9 275 2	12 23 2098 29 19 276	1
176 29 133 134 117 118 7211	119 3382	0
140 370 708 56 57 433 476 243 618 799	140 370 56 57 1491 1322 662 1213 333 3096 3186 3186 272 6820 916 1701 23 39 9 373 1068	0
10 2611 575 29	29 10 106 348 12 575 29	1
127 8911 2820 126 10 126 168	8983 2820 126 168 16	1
12 106 67 39 9	29 39 9 253 106 67	0
12 485 735 736 737 16	29 10 524 525 735 736 737	0
48 50 50 48 45 46 47 48 49 229 46 19 1188 406 233	45 46 47 48 49 229 46 311 916 232 230	0
12 524 10 524 525 1897	12 485 1897 16	1
1248 202 12 253 10 511 76	168 522 12 10 511 66	0
1177 1178 9652 118 338	133 230 300 3724	0
1277 45 46 46 47 48 225 552 553	225 1275 45 46 46 47 48	0
105 499 984	29 1039 11 3800 721	0
12 485 25 6 866 1274 19 470 882	12 485 43 866 1274 19 1687	1
10 126 2 127 6 424	988 253 1 2 4 6 3331 2 19 2 300 76	0
679 12 10 254 29 106 272 107 1833 16	29 106 360 107 1833	1
29 459 74 44	34 1153	1
3278 29 16	592 19 3278 29 16 12	1
1203 1598 127 179 10 772 79 11 935 415 32 17189 11	8 9 2595 29 5285 693 19 1802 52 53	0
29 10032 173 956 4091 2988	29 499 173 11 956 4091 2988	0
169 214 12 1446 169 447 16	12 1446 2636 16	1
10 12 317 4173 16	12 13 10 13 68 70 16	0
29 360 1051 222 140 11	29 360 1051 10 243 914 11	1
24 23 142 1124 3173 19 59	24 142 1245	1
2794 512 4 19 1319 421 29 10 4374 12	2979 472 451 19	0
12 200 342 518 11 16	1475 435 11 16	0
12 1642 29 2400	126 106 12 247 247 1642 29 312 247	0
1141 675 128 2590	1141 675 44 128 10 23	1
127 44 373 1068 66	760 10 1017 127 23 44 1570 66	1
29 447 12 208 209	12 447 29 7	0
1016 161 12 8374 11 16	161 12 8374 11 217 263 11	1
3080 17556 11	12 17556 11 831	0
12 277 251 2504	12 1512 1002 253 23 15766	1
29 161 19 2570 1104 300 1307 2611 16	29 161 19 23 2570 1104 300 16	1
158 782 153 920 354 190 191	335 782 153 1141 107 1286 191 15444	0
506 1260 353 690	353 690	0
29 106 1091 12	522 1092 5 130	1
29 23 10 23 459 342 518 11	29 296 217 23 459 435 11	1
72 29 68 5 69 448 70	106 255 29 72 29 68 1282 72 29 68 515 69 19	0
249 19 250 251 126 252	12126 2992 249 43 247 248	0
1337 2818 758 565 23 25 247	3990 23 202 665 19	0
107 62 29 168 168	107 62 29 200	0
453 80 2363 235 76	12 2363 235 11 457	1
5986 906 2702	133 134 1034 6130	0
106 840	438 106 840	1
331 172 6854 379 415 8296 397 19 1173 14783 4272	594 1173 19	0
29 128 1105 11 16	1105 29 459 1105	0
12 522 823 29 161 3123	823 29 161 3123	1
2017 12 592 431 432 9774 1438 1395 13034	2017 12 592 317 161 300	1
29 459 106 12	29 592 19 215 106 12 11	0
176 29 353 392 1129 94 227 1097 19 464 223	224 942 11	0
353 357 50 47 10 459 851 147 121	34 220 354 147 121 853 56 147 121 1256 2483 19	0
249 19 247 248 251 126 252	837 247 19 250 263 249 19 247 248	0
168 522 29 23 459 1375 11	67 12 161 19 29 126 1375	0
29 249 82 1475 536 39 9 76	130 2089 82 1475 536 43	0
